0.103,0.063,1.122
0.157,0.071,0.998
0.029,0.25,1.039
-0.066,0.221,1.187
0.008,0.2,1.214
0.019,0.127,1.127
-0.008,0.105,1.048
-0.118,0.161,1.022
-0.184,0.23,0.987
-0.171,0.197,0.976
-0.176,0.183,0.978
-0.222,0.217,0.888
-0.137,0.264,0.773
-0.167,0.305,0.71
-0.19,0.327,0.716
-0.172,0.33,0.707
-0.12,0.28,0.63
-0.134,0.266,0.599
-0.178,0.24,0.585
-0.217,0.208,0.544
-0.228,0.184,0.56
-0.207,0.143,0.61
-0.187,0.114,0.653
-0.204,0.103,0.598
-0.223,0.119,0.472
-0.245,0.129,0.397
-0.23,0.117,0.247
-0.219,0.168,0.149
-0.215,0.206,0.227
-0.022,0.147,0.417
0.382,-0.076,0.598
0.418,-0.204,0.828
-0.008,-0.378,1.144
-0.543,-0.13,0.961
-0.881,-0.087,0.874
-0.815,-0.284,0.914
-0.506,-0.378,1.226
-0.396,-0.563,1.449
-0.363,-0.498,1.503
-0.29,-0.418,1.375
-0.245,-0.297,1.277
-0.195,-0.284,1.267
-0.164,-0.272,1.272
-0.117,-0.301,1.274
-0.094,-0.293,1.303
-0.032,-0.284,1.314
-0.012,-0.228,1.188
-0.053,-0.193,1.069
-0.114,-0.165,1.007
-0.16,-0.15,0.986
-0.148,-0.168,0.995
-0.133,-0.153,0.98
-0.111,-0.147,0.985
-0.078,-0.166,1.062
-0.071,-0.211,1.183
-0.091,-0.354,1.469
-0.1,-0.397,1.588
-0.04,-0.492,1.723
0.037,-0.561,1.796
0.063,-0.604,1.759
0.072,-0.707,1.638
0.063,-0.685,1.598
0.112,-0.587,1.34
0.111,-0.443,1.051
0.03,-0.413,1.004
0.016,-0.386,0.964
0.055,-0.366,0.948
0.116,-0.315,0.84
0.109,-0.192,0.591
0.018,-0.071,0.439
-0.051,-0.085,0.438
-0.127,-0.082,0.457
-0.163,-0.063,0.416
-0.155,-0.006,0.312
-0.146,0.042,0.302
-0.093,0.022,0.391
-0.065,0.036,0.425
-0.115,0.096,0.374
-0.169,0.098,0.411
-0.221,0.157,0.38
-0.238,0.159,0.375
-0.209,0.193,0.338
-0.162,0.183,0.329
-0.182,0.116,0.476
-0.311,0.084,0.504
-0.297,0.063,0.732
-0.293,0.181,0.673
-0.27,0.253,0.534
-0.337,0.335,0.642
-0.397,0.364,0.666
-0.333,0.374,0.521
-0.245,0.31,0.641
-0.113,0.256,0.832
-0.016,0.232,1.001
0.143,0.056,1.205
0.2,-0.01,1.325
0.14,-0.001,1.402
0.116,-0.007,1.484
0.117,-0.032,1.463
0.047,-0.045,1.508
0.015,-0.011,1.444
0.073,-0.064,1.452
0.028,-0.034,1.404
0.004,-0.117,1.532
0.142,-0.047,1.582
0.081,0.002,1.613
0.03,-0.054,1.483
0.016,-0.075,1.361
0.032,-0.089,1.22
0.023,-0.094,1.112
0.013,-0.054,0.992
0.028,0,0.885
0.053,0.018,0.939
-0.001,0.048,1.069
0.005,0.026,1.229
0.016,0.027,1.395
0.06,0.034,1.495
0.164,-0.027,1.652
0.234,-0.078,1.759
0.254,-0.104,1.734
0.223,-0.089,1.582
0.159,-0.115,1.351
0.069,-0.102,1.217
-0.033,0.048,1.297
0.071,0.042,1.272
0.104,0.033,1.117
0.002,0.08,0.99
-0.126,0.131,0.938
-0.116,0.109,0.882
-0.113,0.124,0.808
-0.119,0.142,0.892
-0.005,0.159,0.791
0.084,0.196,0.635
0.041,0.231,0.624
-0.013,0.205,0.553
-0.113,0.166,0.491
-0.267,0.172,0.463
-0.312,0.19,0.397
-0.256,0.22,0.257
-0.265,0.287,0.149
-0.197,0.229,0.247
-0.099,0.162,0.37
-0.104,0.168,0.278
-0.114,0.126,0.27
-0.199,0.093,0.484
-0.175,-0.031,0.512
-0.274,-0.058,0.522
-0.339,-0.022,0.377
-0.325,0.004,0.402
-0.26,-0.055,0.329
-0.311,-0.121,0.438
-0.232,-0.03,0.419
-0.052,-0.204,0.499
0.015,-0.373,0.851
-0.066,-0.48,1.138
0.09,-0.429,1.168
0.258,-0.396,1.663
0.547,-0.522,1.879
0.464,-0.494,1.842
0.232,-0.416,1.62
0.01,-0.329,1.326
-0.157,-0.257,1.14
-0.276,-0.213,1.108
-0.146,-0.25,1.019
-0.079,-0.216,1.125
0.07,-0.237,1.254
0.106,-0.254,1.26
0.085,-0.203,1.155
0.074,-0.187,1.058
-0.012,-0.195,1.261
-0.019,-0.228,1.496
0.028,-0.254,1.514
-0.031,-0.193,1.565
-0.017,-0.146,1.543
0.011,-0.121,1.639
-0.005,-0.085,1.727
0.081,-0.046,1.736
0.107,0.024,1.714
0.149,0.061,1.58
0.144,0.096,1.449
0.193,0.139,1.171
0.134,0.136,1.231
0.153,0.109,1.199
0.14,0.101,1.154
0.122,0.154,0.901
0.131,0.172,0.756
0.088,0.177,0.701
0.08,0.15,0.616
0.019,0.119,0.631
0.004,0.049,0.525
-0.051,0.116,0.234
-0.218,0.065,0.498
-0.295,0.1,0.43
-0.3,0.089,0.448
-0.332,0.067,0.569
-0.324,0.082,0.555
-0.268,0.157,0.465
-0.164,0.163,0.431
-0.02,0.17,0.284
0.021,0.171,0.346
0.039,0.121,0.324
0.043,0.078,0.276
-0.084,0.063,0.253
-0.165,0.01,0.292
-0.194,-0.023,0.355
-0.293,-0.002,0.461
-0.22,-0.12,0.553
-0.115,-0.238,0.652
-0.271,-0.238,0.895
-0.204,-0.319,0.871
-0.209,-0.352,0.979
-0.271,-0.371,1.235
-0.157,-0.364,1.153
-0.149,-0.303,1.161
-0.213,-0.334,1.282
-0.093,-0.354,1.419
0.006,-0.436,1.594
-0.076,-0.385,1.712
-0.054,-0.346,1.535
-0.054,-0.234,1.387
-0.011,-0.133,1.271
0.016,-0.078,1.288
0.057,-0.05,1.223
0.06,-0.007,1.076
0.022,0.002,1.026
-0.027,-0.02,1.07
-0.037,-0.09,1.166
-0.048,-0.113,1.163
-0.04,-0.104,1.096
-0.003,-0.089,1.023
-0.005,-0.075,0.994
-0.018,-0.059,0.978
-0.018,-0.045,0.954
-0.005,-0.049,0.955
0.002,-0.045,0.997
0.016,-0.063,1.104
0.071,-0.12,1.341
0.096,-0.156,1.604
0.125,-0.206,1.828
0.161,-0.237,1.939
0.193,-0.188,1.999
0.331,-0.1,1.919
0.461,-0.055,1.656
0.413,0.02,1.437
0.252,0.047,1.171
0.118,0.03,1.003
-0.022,0.078,0.731
-0.044,0.084,0.653
0.061,0.038,0.811
0.101,0.025,0.81
0.152,0.035,0.634
0.092,0.02,0.648
0.043,-0.027,0.716
0.06,-0.053,0.59
0.1,-0.113,0.427
0.121,-0.081,0.265
0.036,-0.001,0.351
0.032,-0.029,0.464
0.034,-0.033,0.44
-0.058,-0.016,0.451
-0.11,-0.048,0.403
-0.146,-0.103,0.372
-0.173,-0.154,0.496
-0.162,-0.136,0.555
-0.139,-0.076,0.499
-0.08,-0.045,0.43
0.001,-0.089,0.476
-0.15,0.011,0.675
-0.337,-0.077,0.715
-0.54,0.063,0.624
-0.418,0.051,0.335
-0.237,0.066,0.389
-0.314,0.079,0.567
-0.38,0.103,0.728
-0.483,0.126,1.004
-0.408,0.026,0.955
-0.389,-0.009,0.932
-0.252,-0.109,1.207
-0.167,-0.227,1.84
-0.078,-0.227,1.95
-0.015,-0.261,1.859
-0.117,-0.278,1.845
-0.17,-0.237,1.608
-0.251,-0.217,1.465
-0.267,-0.197,1.403
-0.191,-0.211,1.483
-0.086,-0.21,1.487
0.005,-0.218,1.457
-0.014,-0.201,1.506
0.002,-0.252,1.534
0.027,-0.318,1.494
-0.028,-0.331,1.41
-0.066,-0.36,1.314
-0.095,-0.399,1.111
-0.192,-0.514,1.096
-0.258,-0.556,1.307
-0.193,-0.451,1.213
-0.048,-0.416,0.965
-0.014,-0.32,0.874
-0.12,-0.329,0.929
-0.154,-0.361,0.79
-0.211,-0.298,0.664
-0.239,-0.233,0.599
-0.189,-0.289,0.521
-0.231,-0.315,0.699
-0.275,-0.294,0.794
-0.2,-0.234,0.648
-0.137,-0.155,0.391
-0.129,-0.131,0.386
-0.175,-0.183,0.499
-0.194,-0.183,0.624
-0.147,-0.168,0.588
-0.113,-0.113,0.449
-0.091,-0.062,0.368
-0.099,-0.014,0.344
-0.129,0.028,0.347
-0.17,0.043,0.326
-0.161,0.066,0.233
-0.136,0.051,0.306
-0.242,0.111,0.364
-0.286,0.159,0.504
-0.162,0.062,0.75
-0.089,0.208,0.536
0.023,0.169,0.569
0.073,0.101,0.723
-0.034,0.017,1.003
-0.143,-0.04,1.188
-0.173,-0.067,1.16
-0.053,-0.139,0.937
-0.102,-0.233,0.692
-0.47,-0.242,1.295
-0.499,-0.196,1.818
-0.073,-0.196,1.609
0.074,0.075,1.305
0.271,0.337,0.896
0.384,0.103,1.566
0.265,0.191,1.694
0.181,0.143,1.839
0.068,0.139,1.779
0.056,0.149,1.49
0.198,0.111,1.313
0.189,0.075,1.318
0.086,0.043,1.419
0.011,0.028,1.454
-0.02,0.003,1.473
-0.032,-0.018,1.505
0.011,0.017,1.488
0.017,0.031,1.502
0.008,-0.017,1.751
-0.036,0,1.92
-0.021,0.056,1.842
0.065,0.1,1.624
0.096,0.141,1.516
0.197,0.146,1.472
0.263,0.167,1.371
0.264,0.181,1.28
0.233,0.237,1.029
0.21,0.286,0.806
0.167,0.254,0.784
0.122,0.277,0.759
0.134,0.29,0.576
0.11,0.303,0.409
0.044,0.315,0.362
-0.045,0.321,0.371
-0.121,0.316,0.325
-0.154,0.282,0.328
-0.202,0.279,0.372
-0.229,0.276,0.403
-0.203,0.271,0.343
-0.22,0.258,0.275
-0.281,0.216,0.292
-0.281,0.145,0.305
-0.229,0.087,0.25
-0.292,0.004,0.449
-0.422,-0.009,0.421
-0.421,-0.026,0.251
-0.389,-0.021,0.188
-0.301,-0.04,0.218
-0.244,-0.06,0.388
-0.214,-0.052,0.442
-0.144,-0.157,0.546
-0.14,-0.219,0.565
-0.157,-0.212,0.537
-0.146,-0.198,0.624
-0.096,-0.271,0.814
-0.028,-0.354,0.857
0.025,-0.316,0.902
0.045,-0.362,1.171
-0.028,-0.406,1.614
0.02,-0.458,1.797
0.016,-0.374,1.801
0.031,-0.166,1.479
0.104,-0.091,1.465
0.228,-0.16,1.582
0.14,-0.101,1.597
